id,latitude,longitude,name,type,pm25,color,url,label,approx
1120,24.131,120.644,taichung09 (PM2.5=5.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da3895c596,<font color="#999900">&starf;&starf;&starf;&starf;&star;</font>[AirBox] ,10
1121,23.7148172,120.5386714,雲林縣立公誠國小 (PM2.5=15.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38b05428,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,20
1122,24.8136446,120.9660225,新竹市立北門國小 (PM2.5=9.0),AirBox (1056),0,0000ff,https://data.lass-net.org/grafana/dashboard/db/airbox-74da38c7d644,<font color="#999900">&starf;&starf;&starf;&starf;&starf;</font>[AirBox] ,10
1123,24.228554,120.643242,台中市大明國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c538,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1124,24.202497,120.703712,台中市僑忠國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c534,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1125,24.258661,120.661171,台中市神岡國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c530,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1126,24.984596,121.518166,新北市新和國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff74c,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1127,22.961948,120.53463,高雄市月美國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895deec,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1128,23.34494,120.437349,台南市立河東國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e0fa,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1129,23.101842,120.116981,台南市立三股國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895de76,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1130,23.118732,120.36071,台南市立大內國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895de74,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1131,24.344458,120.618217,台中市順天國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c4be,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,30
1132,24.192772,120.813492,台中市協成國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c580,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1133,24.145136,120.737297,台中市坪林國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c4ba,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1134,24.362194,120.624603,台中市德化國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c4bc,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,30
1135,24.164152,120.881248,台中市福民國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c4b0,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1136,24.242771,120.786255,台中市崑山國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c4b2,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1137,22.615417,120.320107,高雄市光華國小,AirBox2 (384),1,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895dee8,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,40
1138,23.379391,120.416508,台南市立玉豐國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e0f8,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1139,23.376766,120.444955,台南市立竹門國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e0f6,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1140,24.149031,120.681808,台中市太平國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c1f8,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1141,24.191853,120.686607,台中市仁美國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c400,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1142,22.582136,120.317177,高雄市仁愛國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895dee2,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1143,24.177513,120.699753,台中市僑孝國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c404,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1144,24.078606,120.718323,台中市吉峰國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c4e0,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1145,24.230988,120.625992,台中市汝鎏國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c53a,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1146,23.275648,120.312691,台南市立柳營國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e05a,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1147,25.077044,121.480637,新北市永福國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff684,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1148,25.086639,121.493309,新北市五華國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff682,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1149,25.066668,121.48391,新北市重陽國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff680,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1150,23.081812,120.589287,高雄市甲仙國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e11e,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1151,24.982298,121.465363,新北市清水高中,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff510,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1152,24.159414,120.673637,台中市健行國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c3da,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1153,23.160414,120.246044,台南市立安業國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895ddee,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1154,24.16335,120.691741,台中市北屯國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c3de,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1155,23.205496,120.240135,台南市立北勢國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895ddea,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,30
1156,24.238539,120.567871,台中市竹林國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c244,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1157,24.229225,120.532303,台中市永寧國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c246,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1158,24.253061,120.531113,台中市梧棲國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c248,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1159,22.783392,120.248314,高雄市彌陀國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895deb0,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1160,25.291407,121.565735,新北市石門國中,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff6ac,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1161,24.240788,120.555611,台中市中港國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c24a,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1162,25.110821,121.804741,新北市瑞芳高工,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff638,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1163,24.347961,120.624374,台中市文昌國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c24c,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1164,24.170835,120.695259,台中市四維國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c32e,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1165,24.171602,120.701347,台中市東光國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c32c,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1166,24.175795,120.716133,台中市建功國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c3d0,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1167,23.15107,120.237594,台南市立紀安國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895dde6,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1168,24.171566,120.668861,台中市立人國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c3d4,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1169,23.129094,120.294749,台南市立大成國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895dde2,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1170,22.781601,120.303513,高雄市和平國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895df52,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1171,25.07638,121.486824,新北市三和國中,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff68e,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1172,23.185799,120.252768,台南市立麻豆國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e050,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,30
1173,23.198368,120.159668,台南市立漚汪國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e056,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1174,23.143012,120.272552,台南市立陽明國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895df54,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1175,23.218492,120.106794,台南市立長平國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e054,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1176,24.948917,121.382896,新北市桃子腳國中小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff6f0,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1177,22.993725,120.17624,台南市立安平國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e110,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1178,24.982964,121.422386,新北市樹林高中,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff6f2,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1179,24.951044,121.346169,新北市鶯歌國小,AirBox2 (384),1,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff6f4,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,40
1180,22.999595,120.166056,台南市立石門國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e114,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1181,25.057737,121.430153,新北市泰山高中,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff4d6,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1182,24.934851,121.36956,新北市三峽國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff70e,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1183,24.939342,121.33506,新北市鶯歌工商,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff702,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1184,24.278982,120.557419,台中市大秀國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c4f6,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,30
1185,24.243515,120.831833,台中市新盛國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c4f8,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1186,24.08609,120.702843,台中市瑞城國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c562,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1187,22.75124,120.316734,高雄市興糖國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895de78,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,30
1188,25.009518,121.471924,新北市海山高中,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff554,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1189,23.192174,120.314583,台南市立隆田國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895df1e,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1190,24.946646,121.377388,新北市北大高中,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff416,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1191,24.276663,120.77417,台中市石岡國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c282,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,30
1192,23.32332,120.404957,台南市立東山國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895df1a,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1193,23.065156,120.197861,台南市立長安國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e0c4,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1194,22.634462,120.397972,高雄市中庄國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e0c8,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1195,25.084127,121.469948,新北市蘆洲國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff67e,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1196,24.967146,121.331856,新北市鳳鳴國中,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff6e6,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1197,25.06575,121.477676,新北市二重國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff676,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1198,23.111473,120.705872,高雄市寶來國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895defc,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1199,22.600855,120.327141,高雄市瑞祥國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895defe,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1200,23.266034,120.446745,台南市立東原國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895df16,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1201,25.085905,121.473167,新北市三民高中,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff484,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1202,23.28046,120.467331,台南市立青山國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895df14,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1203,25.087509,121.467117,新北市蘆洲國中,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff486,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1204,23.1896,120.191943,台南市立佳興國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895df12,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1205,24.179235,120.640465,台中市西屯國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c28a,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1206,23.17883,120.153007,台南市立延平國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895df10,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1207,24.166916,120.678658,台中市賴厝國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c216,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1208,22.655457,120.324257,高雄市莊敬國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e154,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1209,22.656597,120.321243,高雄市鼎金國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e150,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1210,24.990833,121.658943,新北市石碇國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff38a,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1211,25.221373,121.635635,新北市金美國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff5d8,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1212,25.174244,121.687172,新北市萬里國中,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff5d4,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1213,22.727901,120.278397,高雄市援中國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895de4c,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1214,24.1315,120.684639,台中市臺中國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c48a,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1215,24.239174,120.636726,台中市六寶國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c52a,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1216,24.221298,120.63166,台中市陽明國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c52c,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1217,24.09428,120.646576,台中市五光國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c52e,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1218,22.623369,120.313194,高雄市四維國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895df86,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1219,24.197025,120.69622,台中市頭家國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c528,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1220,24.111347,120.657654,台中市樹義國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c480,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1221,23.286991,120.276523,台南市立新營區新興國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c5ce,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1222,22.672607,120.322395,高雄市獅湖國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895df8a,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1223,24.11165,120.695808,台中市內新國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c520,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1224,24.203989,120.725525,台中市新興國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c526,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1225,24.991785,121.452682,新北市信義國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da388ff734,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1226,23.26713,120.246101,74DA3895E1B8,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e1b8,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1227,23.217467,120.364966,台南市立嘉南國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e1b0,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1228,24.109949,120.731926,台中市車籠埔國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c470,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1229,24.215748,120.526291,台中市龍海國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c4c8,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1230,24.115141,120.684563,台中市崇光國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c4c2,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1231,24.314053,120.691429,台中市月眉國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c4c0,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1232,24.250387,120.538841,台中市中正國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c25c,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
1233,23.119874,120.458319,台南市立玉井國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e19c,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,0
1234,24.255608,120.570015,台中市鹿峰國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895c25a,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,20
1235,23.077988,120.429822,台南市立層林國小,AirBox2 (384),0,8000ff,https://data.lass-net.org/grafana/dashboard/db/airbox2-74da3895e19a,<font color="#990000">&#8212;&#8212;&#8212;&#8212;&#8212;</font>[AirBox2] ,10
